,diarynum,entry_id,entry_year,new_entry_type,new_name_type
795,63,20660,1917,1,Form
796,63,20660,1917,1,Form
797,63,20682,1917,1,Form
798,63,20773,1918,0,Routine
799,63,20777,1918,4,Spirit
800,63,20816,1918,1,Form
801,63,20820,1918,3,Literary
802,63,20822,1918,1,Form
803,63,20823,1918,0,Routine
804,63,20859,1918,1,Form
805,63,20862,1918,0,Routine
806,63,20884,1918,4,Spirit
807,63,20897,1918,4,Spirit
808,63,20951,1918,1,Form
809,63,20961,1918,2,Interpersonal
810,63,20965,1918,3,Literary
811,63,20970,1918,1,Form
812,63,20970,1918,3,Literary
813,63,21003,1918,1,Form
814,63,21003,1918,0,Routine
815,63,21005,1918,0,Routine
816,63,21027,1918,0,Routine
817,63,21028,1918,0,Routine
818,63,21032,1918,1,Form
819,63,21033,1918,0,Routine
820,63,21055,1919,0,Routine
821,63,21091,1919,1,Form
822,63,21113,1919,1,Form
823,63,21113,1919,1,Form
824,63,21123,1919,3,Literary
825,64,21150,1921,1,Form
826,64,21150,1921,4,Spirit
827,64,21207,1921,4,Spirit
828,64,21221,1921,2,Interpersonal
829,64,21242,1921,4,Spirit
